user_id,group_id,rest_id,avialble_rest,sort_pop,sort_fit,sort_sim,fit_score,sim_score,c1_fit,c2_fit,c3_fit,c4_fit,c5_fit,fit_rank,sim_rank,pop_rank,tip,category,dish,price,time
14806,38415,32,24,0,1,0,1,1,1,1,1,1,-1,2,-1,-1,5,0,16,str,2023-06-19 16:05:12
14806,38415,30,24,0,1,0,1,1,1,1,1,1,-1,3,-1,-1,5,0,9,str,2023-06-19 16:05:24
14806,38415,30,24,0,1,0,1,1,1,1,1,1,-1,3,-1,-1,5,0,9,str,2023-06-19 16:05:36
14806,38415,22,24,0,1,0,0,1,0,0,0,0,-1,4,-1,-1,4,0,18,str,2023-06-19 16:05:45
14806,38415,22,24,0,1,0,0,1,0,0,0,0,-1,4,-1,-1,4,0,18,str,2023-06-19 16:06:05
14806,38415,26,24,0,1,0,0,1,0,0,0,0,-1,5,-1,-1,4,0,23,str,2023-06-19 16:06:28
14806,38415,24,24,0,1,0,0,1,0,0,0,0,-1,1,-1,-1,4,0,21,str,2023-06-19 16:07:20
14806,38415,6,24,0,1,0,0,1,0,0,0,0,-1,4,-1,-1,4,0,13,str,2023-06-19 16:07:35
14806,38415,29,24,0,1,0,0,1,0,0,0,0,-1,5,-1,-1,3,1,99,str,2023-06-19 16:07:57
14806,38415,22,24,0,1,0,0,1,0,0,0,0,-1,2,-1,-1,4,0,18,str,2023-06-19 16:08:46
14806,38415,17,24,0,1,0,0,1,0,0,0,0,-1,7,-1,-1,4,0,46,str,2023-06-19 16:09:22
14806,38415,18,24,0,1,0,1,1,1,1,1,1,-1,1,-1,-1,5,0,13,str,2023-06-19 16:09:33
14806,38415,30,24,0,1,0,1,1,1,1,1,1,-1,2,-1,-1,5,0,9,str,2023-06-19 16:09:44
14806,38415,26,24,0,1,0,0,1,0,0,0,0,-1,3,-1,-1,4,0,23,str,2023-06-19 16:09:56
14806,38415,7,24,0,1,0,0,1,0,0,0,0,-1,4,-1,-1,4,0,20,str,2023-06-19 16:10:15
14806,38415,10,24,0,1,0,0,1,0,0,0,0,-1,5,-1,-1,4,0,11,str,2023-06-19 16:10:30
14806,38415,16,24,0,1,0,0,1,0,0,0,0,-1,6,-1,-1,4,0,11,str,2023-06-19 16:10:43
14806,38415,17,24,0,1,0,0,1,0,0,0,0,-1,7,-1,-1,4,0,46,str,2023-06-19 16:10:53
14695,38443,32,27,0,1,0,1,1,1,-1,-1,-1,-1,1,-1,-1,5,0,16,str,2023-06-19 16:17:43
14695,38443,22,27,0,1,0,0,1,0,-1,-1,-1,-1,2,-1,-1,4,0,18,str,2023-06-19 16:17:49
14695,38443,11,27,0,1,0,0,1,0,-1,-1,-1,-1,3,-1,-1,4,0,10,str,2023-06-19 16:18:45
14695,38443,11,27,0,1,0,0,1,0,-1,-1,-1,-1,3,-1,-1,4,0,10,str,2023-06-19 16:18:51
14695,38443,2,27,0,1,0,0,1,0,-1,-1,-1,-1,5,-1,-1,4,0,11,str,2023-06-19 16:19:48
14695,38443,18,27,0,1,0,1,1,1,-1,-1,-1,-1,1,-1,-1,5,0,13,str,2023-06-19 16:21:59
14695,38443,30,27,0,1,0,1,1,1,-1,-1,-1,-1,2,-1,-1,5,0,9,str,2023-06-19 16:22:19
14695,38443,7,27,0,1,0,0,1,0,-1,-1,-1,-1,4,-1,-1,4,0,20,str,2023-06-19 16:23:41
14695,38443,7,27,0,1,0,0,1,0,-1,-1,-1,-1,4,-1,-1,4,0,20,str,2023-06-19 16:23:52
14695,38443,10,27,0,1,0,0,1,0,-1,-1,-1,-1,5,-1,-1,4,0,11,str,2023-06-19 16:23:52
14695,38443,1,27,0,1,0,0,1,0,-1,-1,-1,-1,8,-1,-1,4,0,6,str,2023-06-19 16:25:26
14695,38443,17,27,0,1,0,0,1,0,-1,-1,-1,-1,7,-1,-1,4,0,46,str,2023-06-19 16:25:41
14695,38443,26,27,0,1,0,0,1,0,-1,-1,-1,-1,3,-1,-1,4,0,23,str,2023-06-19 16:26:03
14695,38443,16,27,0,1,0,0,1,0,-1,-1,-1,-1,6,-1,-1,4,0,11,str,2023-06-19 16:27:40
14648,38487,18,31,0,1,0,1,1,1,1,1,1,1,1,-1,-1,5,0,13,str,2023-06-19 17:02:12
14648,38504,5,31,0,1,0,0,1,0,0,0,0,0,15,-1,-1,4,0,30,str,2023-06-19 17:17:45
14648,38882,4,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,0,61,str,2023-06-19 22:30:51
14650,38562,29,24,0,1,0,0,1,0,0,0,0,0,16,-1,-1,3,1,99,str,2023-06-19 18:42:38
14650,40015,7,24,0,1,0,0,1,0,0,0,0,0,9,-1,-1,4,0,20,str,2023-06-20 19:08:26
14693,38554,26,23,0,1,0,0,1,0,0,0,0,-1,5,-1,-1,4,0,23,str,2023-06-19 18:31:34
14693,38554,18,23,0,1,0,1,1,1,1,1,1,-1,1,-1,-1,5,0,13,str,2023-06-19 18:31:45
14693,38554,11,23,0,1,0,0,1,0,0,0,0,-1,7,-1,-1,4,0,10,str,2023-06-19 18:32:07
14693,38554,32,23,0,1,0,1,1,1,1,1,1,-1,2,-1,-1,5,0,16,str,2023-06-19 18:32:40
14693,38554,26,23,0,1,0,0,1,0,0,0,0,-1,5,-1,-1,4,0,23,str,2023-06-19 18:32:52
14693,38554,24,23,0,1,0,0,1,0,0,0,0,-1,6,-1,-1,4,0,21,str,2023-06-19 18:33:09
14693,38554,7,23,0,1,0,0,1,0,0,0,0,-1,9,-1,-1,4,0,20,str,2023-06-19 18:33:21
14693,38554,10,23,0,1,0,0,1,0,0,0,0,-1,10,-1,-1,4,0,11,str,2023-06-19 18:33:30
14693,38554,16,23,0,1,0,0,1,0,0,0,0,-1,11,-1,-1,4,0,11,str,2023-06-19 18:33:39
14693,38554,5,23,0,1,0,0,1,0,0,0,0,-1,13,-1,-1,4,0,30,str,2023-06-19 18:33:53
14693,38554,4,23,0,1,0,0,1,0,0,0,0,-1,17,-1,-1,4,0,61,str,2023-06-19 18:34:15
14693,38554,6,23,0,1,0,0,1,0,0,0,0,-1,18,-1,-1,4,0,13,str,2023-06-19 18:34:48
14693,38570,18,22,0,1,0,1,-1,1,1,1,1,-1,1,-1,-1,5,0,13,str,2023-06-19 18:45:56
14693,38570,32,22,0,1,0,1,1,1,1,1,1,-1,2,-1,-1,5,0,16,str,2023-06-19 18:46:09
14693,38570,30,22,0,1,0,1,1,1,1,1,1,-1,3,-1,-1,5,0,9,str,2023-06-19 18:46:12
14693,38570,22,22,0,1,0,0,1,0,0,0,0,-1,4,-1,-1,4,0,18,str,2023-06-19 18:46:19
14693,38570,26,22,0,1,0,0,1,0,0,0,0,-1,5,-1,-1,4,0,23,str,2023-06-19 18:46:25
14693,38570,24,22,0,1,0,0,1,0,0,0,0,-1,6,-1,-1,4,0,21,str,2023-06-19 18:46:53
14693,38570,24,22,0,1,0,0,1,0,0,0,0,-1,6,-1,-1,4,0,21,str,2023-06-19 18:46:53
14693,38570,11,22,0,1,0,0,1,0,0,0,0,-1,7,-1,-1,4,0,10,str,2023-06-19 18:47:12
14693,38570,16,22,0,1,0,0,1,0,0,0,0,-1,10,-1,-1,4,0,11,str,2023-06-19 18:47:33
14693,38570,5,22,0,1,0,0,1,0,0,0,0,-1,12,-1,-1,4,0,30,str,2023-06-19 18:47:33
14693,38570,17,22,0,1,0,0,1,0,0,0,0,-1,13,-1,-1,4,0,46,str,2023-06-19 18:47:51
14693,38570,4,22,0,1,0,0,1,0,0,0,0,-1,16,-1,-1,4,0,61,str,2023-06-19 18:48:17
14693,38570,6,22,0,1,0,0,1,0,0,0,0,-1,17,-1,-1,4,0,13,str,2023-06-19 18:48:37
